# ANNOTATION label vol Imax Iavg Istd lx2 ly2 lz2 Rg asph acyl kappa Lmax Lmin Vrs Vre
1 1.4340700000000000e+05 1.9360000000000000e+03 3.5575549602508545e+00 1.6149113178253174e+00 2.6535028219223022e-01 1.2837446212768555e+01 3.0710937500000000e+01 1.2661215972900391e+02 1.3044559478759766e+01 1.0483796691894531e+02 1.7873491287231445e+01 3.8786897063255310e-01 4.9486812591552734e+01 2.6936178207397461e+01 9.6773251891136169e-02 1.8502829968929291e-01
0 1.4340800000000000e+05 1.9480000000000000e+03 3.9738490581512451e+00 1.8523726463317871e+00 4.0494313836097717e-01 3.5537936687469482e+00 1.3679330825805664e+01 4.6251959228515625e+02 2.1903257369995117e+01 4.5390301513671875e+02 1.0125537872314453e+01 8.9547473192214966e-01 7.9379180908203125e+01 1.8472393035888672e+01 2.0568426698446274e-02 2.7739697694778442e-01
1 1.4340900000000000e+05 1.9540000000000000e+03 4.6007146835327148e+00 2.6174724102020264e+00 3.2181382179260254e-01 1.1797663688659668e+01 1.7110599517822266e+01 7.5208770751953125e+01 1.0203775405883789e+01 6.0754638671875000e+01 5.3129358291625977e+00 3.4245151281356812e-01 3.3935409545898438e+01 1.9693241119384766e+01 2.0407046377658844e-01 3.3862268924713135e-01
0 1.4341000000000000e+05 1.9900000000000000e+03 2.7864770889282227e+00 1.5765565633773804e+00 2.6455697417259216e-01 2.8014822006225586e+00 7.2282276153564453e+00 1.2683229980468750e+03 3.5754058837890625e+01 1.2633082275390625e+03 4.4267454147338867e+00 9.7661006450653076e-01 1.4480519104003906e+02 2.2110170364379883e+01 4.8307580873370171e-03 2.6514574885368347e-01
1 1.4341100000000000e+05 1.9960000000000000e+03 2.1631884574890137e+00 1.5030390024185181e+00 1.5950334072113037e-01 1.0183276176452637e+01 2.7396894454956055e+01 1.0669029235839844e+02 1.2011263847351074e+01 8.7900207519531250e+01 1.7213619232177734e+01 3.8189154863357544e-01 5.0364246368408203e+01 2.7643157958984375e+01 1.2780052423477173e-01 2.4703589081764221e-01
1 1.4341200000000000e+05 1.9970000000000000e+03 5.7032098770141602e+00 2.4179565906524658e+00 3.4979173541069031e-01 1.2381998062133789e+01 2.2196168899536133e+01 6.1970340728759766e+01 9.8259096145629883e+00 4.4681255340576172e+01 9.8141717910766602e+00 2.2192005813121796e-01 3.5195320129394531e+01 2.1572692871093750e+01 2.3355974256992340e-01 3.2674437761306763e-01
1 1.4341300000000000e+05 2.0270000000000000e+03 3.9296054840087891e+00 1.9214801788330078e+00 3.0980545282363892e-01 2.1139106750488281e+01 3.6421195983886719e+01 6.8556533813476562e+01 1.1230175018310547e+01 3.9776382446289062e+01 1.5282090187072754e+01 1.1048517376184464e-01 4.1149681091308594e+01 3.3734077453613281e+01 1.5879338979721069e-01 1.8839322030544281e-01
1 1.4341400000000000e+05 2.0400000000000000e+03 6.1746263504028320e+00 1.8682223558425903e+00 5.0948578119277954e-01 3.4782261848449707e+00 3.2771049499511719e+01 2.1131094360351562e+02 1.5734046936035156e+01 1.9318630981445312e+02 2.9292821884155273e+01 6.1946386098861694e-01 6.2979957580566406e+01 3.7316246032714844e+01 5.8109499514102936e-02 2.8067353367805481e-01
1 1.4341500000000000e+05 2.0430000000000000e+03 7.2571511268615723e+00 1.7033861875534058e+00 5.2887243032455444e-01 5.6894288063049316e+00 5.7628360748291016e+01 2.0675326538085938e+02 1.6433837890625000e+01 1.7509437561035156e+02 5.1938930511474609e+01 4.4806700944900513e-01 6.4482612609863281e+01 3.8905052185058594e+01 5.1072791218757629e-02 1.6755065321922302e-01
1 1.4341600000000000e+05 2.0740000000000000e+03 7.3371863365173340e+00 1.7670847177505493e+00 5.1596689224243164e-01 9.7951335906982422e+00 2.2551115036010742e+01 2.6310620117187500e+02 1.7188730239868164e+01 2.4693309020996094e+02 1.2755980491638184e+01 6.9992524385452271e-01 8.1036666870117188e+01 2.1096282958984375e+01 4.5312248170375824e-02 1.8370053172111511e-01
0 1.4341700000000000e+05 2.1060000000000000e+03 1.6861913204193115e+00 1.1391377449035645e+00 8.6775958538055420e-02 1.9855201244354248e+00 3.3226833343505859e+01 3.2366931152343750e+02 1.8944171905517578e+01 3.0606314086914062e+02 3.1241313934326172e+01 7.3299342393875122e-01 7.8994918823242188e+01 2.7450012207031250e+01 3.4369222819805145e-02 3.0773887038230896e-01
0 1.4341800000000000e+05 2.1220000000000000e+03 2.2113873958587646e+00 1.4339022636413574e+00 1.4300993084907532e-01 1.2551847696304321e+00 1.0090078353881836e+01 7.9094714355468750e+02 2.8324766159057617e+01 7.8527447509765625e+02 8.8348941802978516e+00 9.5811772346496582e-01 1.0406590270996094e+02 2.0604694366455078e+01 1.0360592976212502e-02 4.5271712541580200e-01
0 1.4341900000000000e+05 2.1220000000000000e+03 1.9379559755325317e+00 1.2794560194015503e+00 1.0728040337562561e-01 2.8221397399902344e+00 5.8808456420898438e+01 6.4150756835937500e+02 2.6516752243041992e+01 6.1069226074218750e+02 5.5986316680908203e+01 7.5908863544464111e-01 9.6820457458496094e+01 3.9911758422851562e+01 1.2627652846276760e-02 1.3886465132236481e-01
1 1.4342000000000000e+05 2.1320000000000000e+03 8.1595849990844727e+00 1.7485971450805664e+00 5.5746644735336304e-01 2.1707968711853027e+00 3.8630615234375000e+01 4.1376425170898438e+02 2.1320545196533203e+01 3.9336352539062500e+02 3.6459819793701172e+01 7.5367522239685059e-01 8.5200668334960938e+01 3.0205480575561523e+01 2.4407906457781792e-02 2.4439465999603271e-01
0 1.4342100000000000e+05 2.1390000000000000e+03 2.3993957042694092e+00 1.4353134632110596e+00 1.8838286399841309e-01 8.2487916946411133e+00 6.4148017883300781e+01 8.0987103271484375e+02 2.9702993392944336e+01 7.7367260742187500e+02 5.5899230957031250e+01 7.7198809385299683e-01 1.1537142181396484e+02 3.6252990722656250e+01 9.0562496334314346e-03 6.9770596921443939e-02
2 1.4342200000000000e+05 2.1800000000000000e+03 1.3449026346206665e+00 1.1248053312301636e+00 2.8917882591485977e-02 1.8676784515380859e+01 1.1585613250732422e+02 1.7185420227050781e+02 1.7503917694091797e+01 1.0458775329589844e+02 9.7179351806640625e+01 1.9197696447372437e-01 6.5751205444335938e+01 4.6386131286621094e+01 4.5101292431354523e-02 7.6334737241268158e-02
1 1.4342300000000000e+05 2.1860000000000000e+03 1.1973974227905273e+01 2.2601823806762695e+00 7.8475838899612427e-01 1.2159337043762207e+01 2.7660587310791016e+01 1.9163983154296875e+02 1.5213801383972168e+01 1.7172987365722656e+02 1.5501249313354492e+01 5.5384284257888794e-01 8.4775802612304688e+01 2.4671945571899414e+01 6.8877153098583221e-02 1.8385608494281769e-01
0 1.4342400000000000e+05 2.1990000000000000e+03 3.9197630882263184e+00 1.2593897581100464e+00 3.3482533693313599e-01 1.2392385482788086e+01 3.5629055023193359e+01 5.4797723388671875e+02 2.4413084030151367e+01 5.2396649169921875e+02 2.3236669540405273e+01 7.7402788400650024e-01 9.7598579406738281e+01 4.0097469329833984e+01 1.6768552362918854e-02 9.5459848642349243e-02
2 1.4342500000000000e+05 2.2100000000000000e+03 1.5218185186386108e+00 1.1735699176788330e+00 8.1230334937572479e-02 1.0400723218917847e+00 5.5590854644775391e+01 2.8681124877929688e+02 1.8532192230224609e+01 2.5849578857421875e+02 5.4550781250000000e+01 5.8542120456695557e-01 6.0557792663574219e+01 3.3758834838867188e+01 3.8525659590959549e-02 3.6645200848579407e-01
0 1.4342600000000000e+05 2.2590000000000000e+03 4.5681385993957520e+00 1.4664866924285889e+00 3.9900279045104980e-01 6.6089195251464844e+01 7.4784759521484375e+01 1.6831468200683594e+02 1.7583761215209961e+01 9.7877708435058594e+01 8.6955604553222656e+00 1.0080539435148239e-01 6.0535526275634766e+01 4.3399925231933594e+01 4.6101938933134079e-02 5.2885890007019043e-02
0 1.4342700000000000e+05 2.2610000000000000e+03 1.7820906639099121e+00 1.3234021663665771e+00 1.2034419178962708e-01 1.3737753868103027e+01 3.3015827178955078e+01 4.4153692626953125e+02 2.2097295761108398e+01 4.1816012573242188e+02 1.9278074264526367e+01 7.3454838991165161e-01 7.8757522583007812e+01 2.7617006301879883e+01 2.3249916732311249e-02 1.0788336396217346e-01
1 1.4342800000000000e+05 2.3110000000000000e+03 1.0479122161865234e+01 1.7114475965499878e+00 7.7015256881713867e-01 4.3678703308105469e+00 2.5548889160156250e+01 3.8458935546875000e+02 2.0359422683715820e+01 3.6963098144531250e+02 2.1181018829345703e+01 7.9715555906295776e-01 9.2294792175292969e+01 2.0846189498901367e+01 3.0383778735995293e-02 2.3819729685783386e-01
1 1.4342900000000000e+05 2.3150000000000000e+03 4.1655464172363281e+00 1.6244591474533081e+00 3.5761281847953796e-01 1.1997022628784180e+01 6.0523250579833984e+01 8.5656639099121094e+01 1.2576840400695801e+01 4.9396503448486328e+01 4.8526229858398438e+01 1.6811037063598633e-01 4.1103687286376953e+01 3.3315414428710938e+01 1.2911437451839447e-01 1.9821156561374664e-01
1 1.4343000000000000e+05 2.4160000000000000e+03 1.1710159301757812e+01 2.0452346801757812e+00 7.5729912519454956e-01 6.1552267074584961e+00 1.7039079666137695e+01 9.8798333740234375e+02 3.1799020767211914e+01 9.7638623046875000e+02 1.0883852958679199e+01 9.3245697021484375e-01 1.3318962097167969e+02 1.6850914001464844e+01 8.3366967737674713e-03 1.6026304662227631e-01
1 1.4343100000000000e+05 2.5180000000000000e+03 1.2372462272644043e+01 2.4267430305480957e+00 7.4399733543395996e-01 2.9875490665435791e+00 7.3954895019531250e+01 2.6690267944335938e+02 1.8543062210083008e+01 2.2843145751953125e+02 7.0967346191406250e+01 4.7330164909362793e-01 7.1760116577148438e+01 5.9843547821044922e+01 4.3817710131406784e-02 2.2140868008136749e-01
0 1.4343200000000000e+05 2.5340000000000000e+03 1.8795249462127686e+00 1.3124809265136719e+00 1.0988082736730576e-01 6.6631460189819336e+00 4.5805599212646484e+01 1.0617446289062500e+03 3.3379833221435547e+01 1.0355102539062500e+03 3.9142452239990234e+01 8.6464381217956543e-01 1.1467191314697266e+02 4.7601322174072266e+01 7.5594871304929256e-03 9.5050416886806488e-02
1 1.4343300000000000e+05 2.5450000000000000e+03 5.5710086822509766e+00 2.3116374015808105e+00 3.0523782968521118e-01 1.6758771896362305e+01 3.4931728363037109e+01 6.4094520568847656e+01 1.0760344505310059e+01 3.8249271392822266e+01 1.8172956466674805e+01 1.2760533392429352e-01 3.4376632690429688e+01 3.0689228057861328e+01 2.2664569318294525e-01 2.8054502606391907e-01
2 1.4343400000000000e+05 2.5480000000000000e+03 1.2203738689422607e+00 1.1279129981994629e+00 2.5432214140892029e-02 3.4611692428588867e+00 1.7429029464721680e+01 1.3505616455078125e+03 3.7033119201660156e+01 1.3401164550781250e+03 1.3967861175537109e+01 9.5490330457687378e-01 1.4124346923828125e+02 2.1603384017944336e+01 5.5663031525909901e-03 1.9061215221881866e-01
0 1.4343500000000000e+05 2.5990000000000000e+03 1.6092740297317505e+00 1.2485700845718384e+00 7.1839116513729095e-02 2.7835649490356445e+01 6.7551414489746094e+01 2.5676956176757812e+02 1.8765836715698242e+01 2.0907601928710938e+02 3.9715763092041016e+01 3.6202111840248108e-01 5.9720413208007812e+01 3.2280109405517578e+01 4.3635580688714981e-02 7.9868033528327942e-02
0 1.4343600000000000e+05 2.6010000000000000e+03 1.3737279176712036e+00 1.2075912952423096e+00 5.5183023214340210e-02 3.3430237770080566e+00 2.0040840148925781e+01 1.1987664794921875e+03 3.4959266662597656e+01 1.1870745849609375e+03 1.6697816848754883e+01 9.4356358051300049e-01 1.3764270019531250e+02 2.1621509552001953e+01 6.7544761113822460e-03 1.9597548246383667e-01
0 1.4343700000000000e+05 2.6610000000000000e+03 2.7743093967437744e+00 1.5041756629943848e+00 2.8420254588127136e-01 9.8273973464965820e+00 2.0959277343750000e+02 3.9362582397460938e+02 2.4759765625000000e+01 2.8391574096679688e+02 1.9976538085937500e+02 2.9412010312080383e-01 9.0002059936523438e+01 8.3570671081542969e+01 1.9451072439551353e-02 6.3103295862674713e-02
0 1.4343800000000000e+05 2.6720000000000000e+03 1.7849434614181519e+00 1.2941352128982544e+00 1.1399821937084198e-01 2.1527801513671875e+01 3.7498355865478516e+01 5.0633709716796875e+02 2.3777368545532227e+01 4.7682403564453125e+02 1.5970554351806641e+01 7.1191203594207764e-01 9.1887962341308594e+01 3.1575969696044922e+01 2.2053794935345650e-02 8.9241527020931244e-02
1 1.4343900000000000e+05 2.6960000000000000e+03 1.2609918594360352e+01 1.9557037353515625e+00 7.5575733184814453e-01 1.8764156341552734e+01 5.0055454254150391e+01 1.2350061798095703e+02 1.3867957115173340e+01 8.9090812683105469e+01 3.1291299819946289e+01 2.3444765806198120e-01 6.1151912689208984e+01 3.5415771484375000e+01 1.1215553432703018e-01 1.6902521252632141e-01
0 1.4344000000000000e+05 2.7040000000000000e+03 2.2844285964965820e+00 1.3563761711120605e+00 1.5943990647792816e-01 6.6540718078613281e+00 1.4254669189453125e+02 1.4133945312500000e+03 3.9529674530029297e+01 1.3387941894531250e+03 1.3589262390136719e+02 7.3973745107650757e-01 1.2975222778320312e+02 7.2896873474121094e+01 4.8570791259407997e-03 4.9866519868373871e-02
0 1.4344100000000000e+05 2.7070000000000000e+03 1.6788282394409180e+00 1.3027746677398682e+00 1.1407279223203659e-01 1.4767369270324707e+01 1.1507671356201172e+02 4.3964428710937500e+02 2.3863956451416016e+01 3.7472225952148438e+02 1.0030934143066406e+02 4.5623028278350830e-01 9.7527198791503906e+01 5.2651500701904297e+01 2.2100353613495827e-02 6.6872663795948029e-02
0 1.4344200000000000e+05 2.7820000000000000e+03 1.6283156871795654e+00 1.2351086139678955e+00 7.2407230734825134e-02 3.6860321044921875e+01 1.1798025512695312e+02 6.0748632812500000e+02 2.7610267639160156e+01 5.3006604003906250e+02 8.1119934082031250e+01 4.9197131395339966e-01 8.6630096435546875e+01 4.6901874542236328e+01 1.4665049500763416e-02 3.6547783762216568e-02
2 1.4344300000000000e+05 2.7910000000000000e+03 2.5972161293029785e+00 1.5884308815002441e+00 2.4844790995121002e-01 1.0400246381759644e+00 5.7759189605712891e+01 2.0592381286621094e+02 1.6270311355590820e+01 1.7652421569824219e+02 5.6719165802001953e+01 4.7908699512481689e-01 6.1500499725341797e+01 4.4549827575683594e+01 7.1896955370903015e-02 5.3583437204360962e-01
0 1.4344400000000000e+05 2.8050000000000000e+03 2.3613173961639404e+00 1.4019609689712524e+00 1.7366763949394226e-01 1.6677410125732422e+01 3.5926967620849609e+01 9.6935913085937500e+02 3.1968164443969727e+01 9.4305694580078125e+02 1.9249555587768555e+01 8.5180610418319702e-01 1.1223119354248047e+02 4.0043212890625000e+01 9.5261642709374428e-03 7.8590907156467438e-02
0 1.4344500000000000e+05 2.9930000000000000e+03 1.7207033634185791e+00 1.2196080684661865e+00 8.8598497211933136e-02 4.4648006439208984e+01 7.2664382934570312e+01 7.8534228515625000e+02 3.0044212341308594e+01 7.2668603515625000e+02 2.8016380310058594e+01 6.4883500337600708e-01 1.1186081695556641e+02 4.4452373504638672e+01 1.2245105579495430e-02 4.0037944912910461e-02
0 1.4344600000000000e+05 3.0770000000000000e+03 2.3079757690429688e+00 1.2550997734069824e+00 1.6937811672687531e-01 4.7755956649780273e+00 8.5002586364746094e+01 3.0368620605468750e+03 5.5916370391845703e+01 2.9919729003906250e+03 8.0226989746093750e+01 9.1620707511901855e-01 1.9275784301757812e+02 4.5625915527343750e+01 1.9527600379660726e-03 5.9175439178943634e-02
2 1.4344700000000000e+05 3.1000000000000000e+03 1.4709970951080322e+00 1.1421946287155151e+00 3.1219687312841415e-02 8.6519756317138672e+00 4.3682865142822266e+01 7.1155078125000000e+02 2.7638481140136719e+01 6.8538336181640625e+02 3.5030887603759766e+01 8.0660426616668701e-01 1.0172232055664062e+02 3.1353384017944336e+01 1.6291365027427673e-02 1.2764444947242737e-01
0 1.4344800000000000e+05 3.1010000000000000e+03 2.6108942031860352e+00 1.3237762451171875e+00 2.2165863215923309e-01 1.0269828796386719e+01 4.4825809478759766e+01 9.2923663330078125e+02 3.1374071121215820e+01 9.0168884277343750e+02 3.4555980682373047e+01 8.4005564451217651e-01 1.2040666198730469e+02 3.1538583755493164e+01 1.1141084134578705e-02 1.0123934596776962e-01
0 1.4344900000000000e+05 3.1210000000000000e+03 2.4551346302032471e+00 1.3556019067764282e+00 1.6367881000041962e-01 3.4848564147949219e+01 2.0987797546386719e+02 1.1259106445312500e+03 3.7022117614746094e+01 1.0035473632812500e+03 1.7502940368652344e+02 5.4831171035766602e-01 9.4251075744628906e+01 6.0279918670654297e+01 6.8241455592215061e-03 2.3223213851451874e-02
0 1.4345000000000000e+05 3.1630000000000000e+03 1.9499150514602661e+00 1.2877662181854248e+00 1.3391898572444916e-01 4.3468799591064453e+00 7.1585563659667969e+01 7.8121624755859375e+02 2.9277101516723633e+01 7.4325000000000000e+02 6.7238685607910156e+01 7.5651073455810547e-01 1.2972265625000000e+02 4.8239673614501953e+01 1.3984702527523041e-02 1.3698354363441467e-01
1 1.4345100000000000e+05 3.2400000000000000e+03 1.4727748870849609e+01 2.0981364250183105e+00 7.8849095106124878e-01 7.0977830886840820e+00 3.8773624420166016e+01 3.7578393554687500e+02 2.0534248352050781e+01 3.5284823608398438e+02 3.1675842285156250e+01 7.0449471473693848e-01 9.4099578857421875e+01 2.9137569427490234e+01 4.1518997400999069e-02 2.1513086557388306e-01
0 1.4345200000000000e+05 3.2400000000000000e+03 1.9977427721023560e+00 1.3412275314331055e+00 1.3867376744747162e-01 8.1010894775390625e+00 6.5646667480468750e+01 8.3068969726562500e+02 3.0073867797851562e+01 7.9381585693359375e+02 5.7545574188232422e+01 7.7337616682052612e-01 1.0861301422119141e+02 4.8195995330810547e+01 1.3216469436883926e-02 1.0408878326416016e-01
2 1.4345300000000000e+05 3.2560000000000000e+03 1.5682479143142700e+00 1.1088318824768066e+00 6.0892514884471893e-02 1.8546964645385742e+01 4.4417808532714844e+01 6.2474078369140625e+02 2.6224142074584961e+01 5.9325842285156250e+02 2.5870843887329102e+01 7.4524950981140137e-01 9.0506072998046875e+01 3.4092666625976562e+01 2.0031748339533806e-02 9.6911624073982239e-02
1 1.4345400000000000e+05 3.3720000000000000e+03 8.3222980499267578e+00 1.9699504375457764e+00 6.5905338525772095e-01 1.3755509376525879e+01 4.3784420013427734e+01 2.5243101501464844e+02 1.7605991363525391e+01 2.2366105651855469e+02 3.0028909683227539e+01 5.2768027782440186e-01 8.9494361877441406e+01 3.3449371337890625e+01 6.8555824458599091e-02 1.8466068804264069e-01
1 1.4345500000000000e+05 3.3820000000000000e+03 1.1385653495788574e+01 2.1957669258117676e+00 6.9626271724700928e-01 1.2046935081481934e+01 9.3117973327636719e+01 1.3355082702636719e+02 1.5450428009033203e+01 8.0968376159667969e+01 8.1071037292480469e+01 2.0154815912246704e-01 5.3813369750976562e+01 4.5401603698730469e+01 1.0173965990543365e-01 1.8657423555850983e-01
0 1.4345600000000000e+05 3.6300000000000000e+03 1.4667955636978149e+00 1.2663834095001221e+00 5.8560352772474289e-02 1.3243837356567383e+01 1.3261166381835938e+02 1.7579862060546875e+03 4.3633033752441406e+01 1.6850584716796875e+03 1.1936782836914062e+02 7.8632074594497681e-01 1.5678321838378906e+02 5.6762874603271484e+01 4.8484019935131073e-03 4.4112075120210648e-02
1 1.4345700000000000e+05 3.7510000000000000e+03 1.0618548393249512e+01 2.1161031723022461e+00 7.2905033826828003e-01 2.9701417922973633e+01 3.8609783172607422e+01 1.4271482849121094e+02 1.4526734352111816e+01 1.0855922698974609e+02 8.9083642959594727e+00 2.6598018407821655e-01 5.4706558227539062e+01 5.1236309051513672e+01 1.3576295971870422e-01 1.9798471033573151e-01
